,SaddleY@Mainsketch,UpperLeg@Mainsketch,HandleX@Mainsketch,HandleY@Mainsketch,Arm@Mainsketch,SaddleX+.2@Mainsketch,CrankLength@Mainsketch,LowerLeg@Mainsketch,TorsoLength@Mainsketch,Neckandhead@Mainsketch,TorsoWidth@Widthdef
Config_5519,0.5348046806864393,0.4175495301264691,0.7097123443846239,0.6703499820812115,0.6132514949694629,0.49043286301462913,0.1818023122496858,0.5123092950606971,0.5210792846420906,0.2977745435396408,0.3749859509996185
Config_5520,0.5627568450727115,0.35689515479055683,0.4183918396624256,0.5763394671220154,0.5829380567290721,0.5264879893309624,0.17480696021238246,0.4703512719047505,0.5349105610099678,0.33329754480526763,0.36718436110737573
Config_5521,0.6512171459659817,0.4262820122384081,0.28909138400992207,0.5051160132164249,0.6197659962436164,0.3519196804448124,0.1850711231561028,0.5387287632869646,0.5164245806780663,0.31387828747103474,0.2861978148938433
Config_5522,0.6094561018753318,0.3702114315998993,0.6336321340294152,0.6100562788376326,0.6903323281085847,0.31611536616896624,0.17090801728837726,0.5266687378765244,0.5256345103053293,0.271393644842433,0.35493562656452377
Config_5523,0.6929343566140921,0.32752832021618944,0.37217285300506414,0.6983693663121243,0.6057828463331478,0.376660574833472,0.16269633656935228,0.5603218555901623,0.5453642883537497,0.3215799969971206,0.385619616790276
Config_5524,0.5001340341009448,0.3900842078125678,0.527018203481065,0.5426647822964394,0.6539805692625537,0.47005649089259705,0.1791779503905288,0.5077588516700706,0.5062291180427928,0.29430710426817186,0.33440804427954146
Config_5525,0.47798221773242866,0.3398134874815863,0.5578634252493323,0.5338360445351477,0.6721628906390431,0.41366304158659867,0.16146183243990578,0.4902134217278138,0.5140194728147016,0.30892014497960146,0.29485482237628774
Config_5526,0.6822766492303887,0.3924447741279943,0.40805275383926365,0.6834152019259188,0.6227992369326777,0.30183294890443313,0.1780045255451205,0.5293678540734347,0.5553664982887618,0.27658541652237795,0.347022884348091
Config_5527,0.5984902241442396,0.41399672717117075,0.48205885004197196,0.6014348502613863,0.6451864610779642,0.3709391051240439,0.16995036195313695,0.5753499201895969,0.5325332265407574,0.3239021305884357,0.3708629397387576
Config_5528,0.6409444764541696,0.3830029738821123,0.4468640007593161,0.5680486956394325,0.6096729751450572,0.3928574448118308,0.15495973263580712,0.5192330151869341,0.5233619572056112,0.30262303313788713,0.3369502148099071
Config_5529,0.5493638767778914,0.40230545363469167,0.3574779115600741,0.637656009961708,0.6341427554251509,0.4355836966659664,0.16600308532049593,0.5007406500436339,0.5425508947448059,0.288359523896666,0.3577482442339507
Config_5530,0.5186356023692333,0.378130838989304,0.49956792921724213,0.7162819198439401,0.616597247205908,0.4243319468772786,0.15864335951868402,0.5353299691158416,0.5187720200355461,0.3057620867703438,0.3522268961560189
Config_5531,0.7038731401840009,0.4215652400758885,0.31890870110370534,0.5512671647514289,0.6640230110006703,0.3271981495974423,0.17583216664012563,0.49573024291456175,0.5647898159280665,0.2617020427146902,0.30601657904622376
Config_5532,0.6201336269295786,0.39725611096994967,0.5823103875990492,0.46980198754083163,0.5711558907404801,0.38218934133216237,0.16801323903712007,0.4630886127114149,0.5373565431891236,0.3194624543907904,0.3318235086487411
Config_5533,0.5752786573928313,0.3672923065166911,0.3852050286252064,0.6585878966778892,0.6509569123561163,0.3586593678441869,0.1486536399117676,0.5054604502879226,0.5089499815764098,0.2994239268598019,0.3638231240144151
Config_5534,0.40520983668532085,0.4580751433100591,0.4646373822276302,0.38120254058128744,0.682863697435516,0.40326011723765987,0.16385314842321308,0.5240991333834586,0.5279109725821529,0.28341137416930035,0.2689206587458397
Config_5535,0.6589164936710148,0.4185030851811462,0.46682502189065755,0.7214436984510897,0.6473160845200702,0.346493903910126,0.15312360346424822,0.5094685991145178,0.5418735973276502,0.28540746954337604,0.33116858449556646
Config_5536,0.5722173605614067,0.39543208759693543,0.5392869335231728,0.6211701449266861,0.6250049120312843,0.3941665894706101,0.182166252319309,0.48947234968847286,0.5794011142209406,0.33226971374797476,0.30485448368391715
Config_5537,0.6174865499299976,0.3649646151599267,0.43062948373112675,0.5175973542759706,0.7196615545463508,0.3723906029450227,0.17716674073510497,0.5001337838241948,0.48693574271401613,0.2938524784839411,0.3413476056787655
Config_5538,0.5142664036568634,0.44339783271883637,0.32479701427969027,0.5867124275218907,0.6596149116736572,0.41497634050981963,0.19077581132822166,0.5186434178606583,0.5544007620640268,0.26966504800162777,0.3198507282956457
Config_5539,0.5458475384932086,0.3315698296595955,0.51994095288572,0.6869462226253163,0.6416994764857594,0.4045552083911958,0.17114731079428147,0.4607087132528993,0.4713535217626814,0.31702331806222644,0.3257496989839087
Config_5540,0.7239947232435924,0.39067286112377614,0.36134471252351286,0.5360684526469847,0.5805557935213692,0.24356661459916273,0.14303389628661192,0.5140180132000068,0.5273407226804965,0.28996729729074244,0.36990763183549236
Config_5541,0.6383684808811849,0.41155143620068246,0.6179214672322588,0.44225383218767783,0.6668847266234949,0.36027176501555425,0.17948335344794714,0.5345316982824945,0.5476063023934427,0.34459537982987876,0.3463861803166065
Config_5542,0.5956926486340571,0.3811996930250372,0.25166002288771117,0.7890994442889673,0.6306847948072601,0.383547362191796,0.17506034655301295,0.5234732445511363,0.4958209044288498,0.29735485357123864,0.31312289143842015
Config_5543,0.6796463194732387,0.3579006829704884,0.5606949802110699,0.6401284451380932,0.653213589043091,0.3296543723811739,0.16727110756920927,0.5510645401245952,0.5181895702981474,0.3101257333281993,0.33631768760500586
Config_5544,0.47160143117527625,0.4003736679727947,0.4106918604962792,0.49713612769702414,0.6047489810004534,0.42569905426182164,0.1855559020601459,0.5048809431695985,0.563381518410471,0.27949781115720984,0.3912512963460308
Config_5545,0.4950113472710135,0.36161924138150653,0.3755636258459703,0.32722409330466645,0.6220517417394478,0.49362142488238286,0.15549836378017692,0.47903693459330776,0.5697066242508894,0.3189583275299074,0.3438580222429166
Config_5546,0.6902469779248148,0.4029619090356,0.5294203328847517,0.5784105588450692,0.6710454820202738,0.38890329302157645,0.1740565808417085,0.5210235223103395,0.5205053581926671,0.2919714482743072,0.28325886685226415
Config_5547,0.6067451837682848,0.4339513815560436,0.45803838020890114,0.6504001922748762,0.5888953217483237,0.3385989312030184,0.1662604064299641,0.5458392401165836,0.4993712431206155,0.30537026287448044,0.32287732332422403
Config_5548,0.6486516868973042,0.37363466143748647,0.4929640971392204,0.4589655536108261,0.65633327719863,0.2868002172316424,0.1617789966968182,0.5117410230592352,0.5508260412055391,0.28269626990089347,0.3840194204197824
Config_5549,0.5594999854089744,0.3930381757322749,0.5726104512108111,0.7025108286802719,0.6981346842908012,0.45637696798155747,0.1701900319515055,0.49236022366342697,0.4807251669477345,0.29901555589882317,0.3092539969909442
Config_5550,0.530935336292297,0.388320997773235,0.4755386836418905,0.6304299952178581,0.6631087797240366,0.4722504475872852,0.14979008579400133,0.5378446110375421,0.5446438343455339,0.32329855761582277,0.31662173588826004
Config_5551,0.7123189783526725,0.47318376508568233,0.7334591786227089,0.4857352842029246,0.6157792872766009,0.3780587563349315,0.1721067671458929,0.49765472815313144,0.5055232664756122,0.29563960616575746,0.35994484013450617
Config_5552,0.6280027130456518,0.40851053500886864,0.3998807488278023,0.5618014338905885,0.6389447693237361,0.3191104464937224,0.164132497793138,0.4687752785109203,0.434625880890408,0.3085216407563403,0.40270169132794026
Config_5553,0.5842260878393761,0.3536402801235901,0.6005378583463685,0.5950813608760354,0.6002951433914561,0.3536524117442561,0.15902960755221443,0.5071867183429388,0.5584894401431741,0.2877993275133524,0.32850400592474
Config_5554,0.4403899128330764,0.42266585820456337,0.5107548614512792,0.5270197585015777,0.6278749398626616,0.5347496050032271,0.16825821991683795,0.5260155167743024,0.4917685162021383,0.30222810792684784,0.34894846602871893
Config_5555,0.4188616455661147,0.34547127212994955,0.4535998577018165,0.8398432548516765,0.6517022507390139,0.3129300268636431,0.18292626427876624,0.49890530839152636,0.5379813223518781,0.3125990818703372,0.37184563325783354
Config_5556,0.6640617534236594,0.39423056866766626,0.6280592105354716,0.5742685305471382,0.6025917346364041,0.4176174239979643,0.16574362085831176,0.539639472406834,0.49764733843788145,0.2840998934733452,0.32713969300037304
Config_5557,0.5782988034710302,0.4166244562839527,0.3686797308196173,0.5025028068562172,0.6845327805962518,0.46793370850803534,0.1735632532418476,0.5174733810826543,0.5193519680282092,0.33040590429014527,0.2965608634438175
Config_5558,0.6227678995010567,0.38478659204744886,0.5665258572562663,0.6944076370419068,0.6174042119037648,0.5197952831065156,0.19287667012843338,0.5629261809476487,0.5284823503898255,0.29292532006956,0.35847120532250065
Config_5559,0.5228616260502064,0.404296300433212,0.48859118451853184,0.4509997585316676,0.5748035711981282,0.3501509684309817,0.1777216768387227,0.487946108738952,0.5096077906447669,0.2650958966734727,0.3375811635030275
Config_5560,0.5528080135819493,0.369498771648171,0.3941884665937412,0.522361744646963,0.610593227590966,0.3342844172035962,0.18011116082782297,0.5222383551902372,0.5331222135271044,0.31609751960894467,0.3324746110415246
Config_5561,0.6435163427557342,0.3894961638709967,0.47118752508161,0.5908851851876302,0.6348299424880388,0.48743503333231986,0.17162639697942855,0.5037143093930366,0.5146272122994573,0.3401327646177889,0.3528958275052087
Config_5562,0.4839756234578257,0.42501737139733103,0.5928763159098414,0.6257523027246258,0.6458925860516131,0.27189620791944946,0.1755728060498595,0.5329862013675974,0.5239304933881805,0.2776213584635861,0.3646387254992169
Config_5563,0.4573719929649246,0.3824044047551213,0.53429851235779,0.5993079143446353,0.6783935807977804,0.36947186970858303,0.16676920163155068,0.5151626403558222,0.5170161222061886,0.3221387476292892,0.36145980322587146
Config_5564,0.5900184141035636,0.4016555434178663,0.6532689665404781,0.5315847133640919,0.6487568620356188,0.41235383722833063,0.15649465380287944,0.49637881502917114,0.5355148086423136,0.30772864722719856,0.34009416374436563
Config_5565,0.5385746726708234,0.41316348727085095,0.42581234576463656,0.565970406373261,0.6141072683158163,0.3915442140421153,0.1623958517446804,0.5542497434995362,0.5262027123398793,0.3014348437230586,0.3023747409738137
Config_5566,0.505034929836207,0.3665311857569941,0.6088299468977563,0.466317631261222,0.6320734877057828,0.4019650299649043,0.16468109625444644,0.5106051142880005,0.5121656410293309,0.3272241291566467,0.28873608588159844
Config_5567,0.6956392318545069,0.4070657020688242,0.4445937686422928,0.6166714136490731,0.6926339084206589,0.5633094273634152,0.18144788838232542,0.5848640110889755,0.5525610346887837,0.2981910753664822,0.3451188863915253
Config_5568,0.6121490710436485,0.451404183407619,0.515316395009951,0.7114344515541303,0.6067901653050882,0.4462532307268634,0.1516346106371424,0.5300672840370573,0.5307837462125015,0.3109396598895678,0.36807026405706705
Config_5569,0.5659596623987739,0.3775048892257667,0.4053731574818039,0.3686064272033093,0.6430867483264464,0.4229737916254588,0.16874524004645036,0.5436061716656209,0.521651679426136,0.2909869692775351,0.3350468668530884
Config_5570,0.3265068894213737,0.39664483449638804,0.1913220141854392,0.6558057163461218,0.6689087148362628,0.38082237921491674,0.15976884699892993,0.4768626573311649,0.5405456618876122,0.3045868910158675,0.3556279195995453
Config_5571,0.6531410805197058,0.3967973269996676,0.4541567139822564,0.6073403577001008,0.5739544257003989,0.40228882858424675,0.19149315565550634,0.5538227390206459,0.506053711150806,0.3222805333148251,0.3781837012015039
Config_5572,0.5651638215092148,0.4207681136666087,0.5252314584153099,0.693442860502854,0.6647209573991815,0.3574324833549212,0.16072397681875034,0.5245725710596516,0.4533995229846211,0.27325241339531603,0.3513975398586521
Config_5573,0.6114774361485176,0.3872925636752943,0.4164952492246234,0.5018425013580392,0.6291104223492893,0.32528476334551026,0.165416039138192,0.535940975105639,0.5593332798233641,0.31442189029099854,0.2506706505752722
Config_5574,0.5038290730462216,0.40724390121188786,0.28167958829879736,0.8295313309922034,0.6023128276087866,0.47748808627608397,0.15361960944513794,0.46468228786753984,0.4925768328471036,0.334697779110313,0.36282398446617614
Config_5575,0.5376410387668127,0.37246065640225784,0.5450502933183079,0.6251745702291932,0.5918101138787683,0.46050487033878956,0.16745775491889972,0.5196774439467063,0.5711595493697449,0.298294741482375,0.3696728091930597
Config_5576,0.6325521221650862,0.3920007462903801,0.6970408213363077,0.5570845927013003,0.6233556194030505,0.2985625284528183,0.15772644296497235,0.5011928548764111,0.4999947417798073,0.28137113865636565,0.29251852634022013
Config_5577,0.5893011575474205,0.36004621066686304,0.3366653274311273,0.5903624493490898,0.7046241914236022,0.3431454028222557,0.1632107783266687,0.4907604250816343,0.5514655520765712,0.3180967233367124,0.3568563611333478
Config_5578,0.6737674712189267,0.38255426536134385,0.5938040122407648,0.6665544142151035,0.6103648948861992,0.3918729345088677,0.17132686489826415,0.5104631188320033,0.530061324263351,0.30468482251146844,0.3907206441728282
Config_5579,0.45542458471488156,0.4309463172079015,0.43594335524416045,0.5217723046302241,0.6577464459612077,0.5016886385355696,0.14500643211475886,0.5817007693766796,0.4820448209959056,0.3549126706607551,0.3361592792189068
Config_5580,0.482510332202678,0.3801358902897029,0.3828626727958577,0.5654502635316137,0.6611138065158539,0.42881151301172454,0.19768811657638663,0.5271639061982855,0.4735516600490698,0.28426819065348224,0.2824423117665745
Config_5581,0.6842574777680367,0.4253274144787287,0.5349157340961269,0.761695979640097,0.6138946244613944,0.3348396688809648,0.17036962698896832,0.48775084917924794,0.527768313170371,0.3127044319796257,0.34370076576709696
Config_5582,0.600572541177857,0.3992696229240752,0.46299314469033126,0.6346120251803341,0.6374016139901956,0.386573707193794,0.17850910443624687,0.5081871131216008,0.5481880193275233,0.2999311621308244,0.3661044104960783
Config_5583,0.5519534556010888,0.41019368158618563,0.5798130661131335,0.5987776879554585,0.6262693411394532,0.40747175410087855,0.17424291526224453,0.5394091691621047,0.5644289809615243,0.3062522960417086,0.3540792971067933
Config_5584,0.5218177886086446,0.36353928584499906,0.44516262302949283,0.655118798489541,0.6203439741215787,0.41794908961319055,0.18826461044609444,0.49356618880977166,0.5031436860997475,0.28904193915503645,0.3597584887663187
Config_5585,0.7059629745159818,0.40446526317094444,0.6099185193848016,0.5120913373357916,0.6686499467379242,0.31374592513263827,0.16844128335909683,0.5327974189284235,0.5423806853049189,0.3162119122796377,0.3164118013859388
Config_5586,0.6221104666844502,0.4386478073111121,0.3544784279498117,0.3649460440713196,0.5845729665780157,0.3756041166641313,0.17629165812663558,0.5127358173048925,0.582101731314291,0.30311540764331446,0.33868228146797213
Config_5587,0.5775474763581494,0.37511162103715884,0.5557732462442124,0.710266178343714,0.6545611834250707,0.39709998294665344,0.18101707773828357,0.5479781738220457,0.4879215757432632,0.32468171949932306,0.37363927149814574
Config_5588,0.663417709847404,0.34587812478356694,0.20456847817360174,0.6161143854812209,0.6319003693061204,0.35059667038495373,0.15053655369992114,0.5220854623217039,0.5138667919478823,0.27786915850778027,0.348786994106627
Config_5589,0.415683633626313,0.3943802174694022,0.4804285501323233,0.46542777675096525,0.6920359764929525,0.44041637508312315,0.17228739046244484,0.48080187218194864,0.5551219313397874,0.309420492935022,0.29927454891180094
Config_5590,0.4380009617827767,0.3789070114656931,0.46737118773874486,0.586192143504033,0.6121613510081877,0.37840652494308136,0.16003583797233847,0.5313188945475741,0.512633739362582,0.29209227024973566,0.326967420354276
Config_5591,0.668579365287538,0.42294829100187326,0.6726836151724551,0.38910497480380657,0.6594041925095532,0.472810915273736,0.17682653790675298,0.4921853309083333,0.5532376107493511,0.3190835178490139,0.3715972560407885
Config_5592,0.5834929271124873,0.39802538543888233,0.38901930718356637,0.5169935947359899,0.6360306689371489,0.420616523762381,0.1689269951752992,0.4414545372132438,0.5312188997013032,0.2579615866597319,0.347501968261204
Config_5593,0.6273505925669157,0.3682249546079445,0.5865937569663187,0.6206034747787411,0.6754387990609935,0.4434904167033742,0.15222557263551498,0.5023874931601268,0.522080108901057,0.311867317136091,0.3146922802444257
Config_5594,0.5299514523938349,0.4885353594802024,0.5023402980398106,0.5528604094455184,0.647137259832538,0.3996971411120812,0.16488362580761845,0.5208729407186008,0.5410396772797521,0.3289391437531248,0.39542411651328263
Config_5595,0.5586768722832434,0.34237188477775293,0.36228940144913435,0.49645108769507146,0.6530230686475702,0.38923457536023726,0.15684471393048524,0.4861488159375307,0.5174575950241695,0.2957487155315614,0.3807654578327649
Config_5596,0.6480101815641736,0.41506681013029667,0.4496833774843799,0.785291611312501,0.6877454560259959,0.431626296726997,0.1669581676279367,0.5575414815229959,0.5359709947733227,0.2757552951965317,0.30685875695090237
Config_5597,0.6060644848823948,0.3837481482617439,0.48477787788598237,0.4410947267126313,0.6187920502090758,0.41007097660313413,0.13516334756081155,0.516169476601565,0.5074384471247247,0.31530657699774145,0.342444739377321
Config_5598,0.49369267203397327,0.4031270981877014,0.5614112331726795,0.6860519524311481,0.5799174803032054,0.3668630391174577,0.16262168040837527,0.49749669462640805,0.5266291551424612,0.337298841251187,0.32119658445992094
Config_5599,0.46993780663939694,0.35814674133662155,0.5300245645559725,0.7014573742166618,0.633282188410068,0.24897756259029497,0.1779334561624497,0.4741614387792894,0.5335661496358701,0.285565073233305,0.3180630860444842
Config_5600,0.6789905391074427,0.400532674362361,0.376396384844582,0.5442928502594377,0.6973619426386939,0.4048790400050424,0.16138155729687242,0.5184965203355123,0.4903607880354459,0.3135552719534528,0.3612679769086176
Config_5601,0.5949892995931254,0.42796387680515424,0.6412004815355568,0.45800625747398416,0.6084953542989059,0.44992021655316794,0.19386570402773187,0.5413051544636495,0.5150800313131338,0.30073614845824115,0.4120068084850725
Config_5602,0.6377237183435204,0.3710880268172128,0.2998372722179327,0.6497382609816323,0.6443084324019245,0.48256950717879177,0.17374767925834828,0.528508285899138,0.5437599418607671,0.321169289726542,0.3296793379791822
Config_5603,0.5449565129990851,0.39082014639601537,0.4215145507605322,0.3181258634467205,0.6707715122190594,0.33025275786363106,0.18322365855569805,0.5093264050509512,0.5243566139785779,0.30703832271473513,0.3500847064131687
Config_5604,0.5131499952261775,0.3861153989173858,0.7417389458912147,0.5264428536408261,0.6809138214314879,0.34696040671859585,0.17576711789241808,0.5506990302278002,0.5384538770276137,0.29009685813387,0.3449609684827213
Config_5605,0.7004191060023528,0.4442008641387352,0.47608211666761574,0.6726867935379014,0.6276975466912322,0.4374206460060925,0.15854488507225897,0.5047356928669261,0.4983048488333728,0.3171408338953159,0.2881322623022509
Config_5606,0.6168226382466057,0.4058359844198737,0.550327947188405,0.5945553233350737,0.650034015390999,0.5103437767769065,0.18702624685684288,0.4826910269809905,0.519785438781764,0.3039009613403461,0.3241506128712406
Config_5607,0.5714452765045208,0.34888296532517027,0.4405857529215352,0.5612788978524154,0.5652646425490577,0.4643709337513837,0.17180634516231222,0.49490859656703023,0.5289117605143788,0.32599542736038817,0.3868973097280538
Config_5608,0.7485077248088473,0.3955830224913986,0.6015369719721421,0.7448317387097723,0.6387731757445004,0.3727511391471808,0.14833729938149645,0.5343349089054236,0.4782969702192548,0.2974600848520983,0.334887393421156
Config_5609,0.3831612512041035,0.4187462478725366,0.34599884710101114,0.6298396093537552,0.61557299110365,0.3067889783833931,0.180352987815931,0.5138753012594395,0.5100959832387596,0.31022698364308965,0.3110005799637838
Config_5610,0.40134038264444266,0.3878803365238013,0.5090586312877867,0.6758781252732948,0.6602520640208173,0.32782197648482825,0.15295162004847557,0.5423035074545145,0.6142983718829773,0.27456340601742313,0.3687485412429992
Config_5611,0.6608442242813122,0.46044358219319614,0.3414533193532724,0.5287418567145824,0.6130353349914449,0.42467285719721576,0.1730135674601005,0.5005893645067273,0.5249245746379011,0.30822368610231604,0.32486627865287854
Config_5612,0.5745172990581369,0.4079634507844828,0.5975982169257639,0.42569573132042116,0.7323040692124525,0.4799721684138437,0.16515117221042502,0.4754001660038957,0.5053450024373657,0.2953105833017642,0.29044403446298206
Config_5613,0.6194731049560701,0.35275982835146563,0.39777112097168366,0.7527026775845159,0.6255486318124979,0.44827337882224305,0.16038403622214212,0.5098949741830016,0.5582143800607603,0.3359329522330076,0.35615165200113463
Config_5614,0.5175572835071052,0.42183619373497017,0.4739078997851898,0.48795014665123193,0.5961827126037279,0.21306726199501233,0.16916870118711688,0.529194669030448,0.49149326841480695,0.3148618213480454,0.33552441770081304
Config_5615,0.5484917753747177,0.36095436331535397,0.5702964553172267,0.5464520708785167,0.6055269571954094,0.30286982975745286,0.14217805817164514,0.48359191064676826,0.5506156467678744,0.2457504836681136,0.34056426404193163
Config_5616,0.6403009040441741,0.43260911401692637,0.4913219947927259,0.6138972028325034,0.6312066027361057,0.46241262334653876,0.16291851854031375,0.552201146042552,0.48026423527409934,0.29160608488414436,0.36203976169606317
Config_5617,0.5977931492989332,0.37313440574674434,0.4563781569288894,0.5095884530816616,0.6676317019086268,0.5057967684476719,0.15729436865791077,0.5144466019500636,0.5692463940285442,0.3281558736452934,0.30333120808956127
Config_5618,0.47642580750698565,0.3925929708407979,0.37302977743395105,0.5799644575895156,0.6422187217518204,0.3450771083963108,0.16720871077164323,0.4955669122680871,0.499160764013468,0.3114533189918736,0.376979223906892
Config_5619,0.49887522019071207,0.32864384501020905,0.4087162191359952,0.6420060021784906,0.7006516307270572,0.3983994973302961,0.17399463977711732,0.4488498914635164,0.5023816716225452,0.3035084721487749,0.3534009436581928
Config_5620,0.6087801094214546,0.4109639137826364,0.2365120512857987,0.5716788674511674,0.6569349321585833,0.4419429433344717,0.1836320356878521,0.5320513161094483,0.5785974430692084,0.2895747635936859,0.33296061726128184
Config_5621,0.6505758347685445,0.38074497896326315,0.6144049830667688,0.6051825245186948,0.5901843658170752,0.4192795462405327,0.17821921943223976,0.5214769118675209,0.48659716704488565,0.30982275792665326,0.3652606359918316
Config_5622,0.5619478447389817,0.3998986228055058,0.5181987405277061,0.5377311215114966,0.6226129827657065,0.3770112116313382,0.1954780463834839,0.502979250566988,0.5541643783870951,0.3253276093970418,0.27872293837651596
Config_5623,0.5338469899995391,0.3757575649104517,0.32042278241571776,0.39824475773988016,0.6284057353059558,0.3653467165791203,0.17204662503082194,0.5597292149784722,0.47054724829728634,0.30033460013455177,0.2977620364177548
Config_5624,0.7144690414460069,0.41778514450242366,0.5001212989144505,0.5882748972905038,0.6824623691444823,0.4550465122747986,0.14952291073241253,0.5076159452526326,0.5271983101107316,0.33154365469681507,0.348143041194653
Config_5625,0.6299556314001494,0.39498031772386955,0.42883410638059904,0.6636000761225753,0.6011744465096738,0.4087702992043024,0.1806813805224057,0.48695900435417516,0.5474144120890815,0.2849271830277323,0.3726021764489202
Config_5626,0.5864130737839608,0.36436043906335497,0.5374024064913964,0.47563728951998097,0.6394598472402373,0.43021279791260314,0.17602818177656884,0.4981264831669996,0.49558439905876905,0.3066449917419806,0.3380534908918723
Config_5627,0.7662802075632265,0.405146279413417,0.38597661145934764,0.6228780571743492,0.5701219961108435,0.33701403013883935,0.15893415721947704,0.5385053296886991,0.5365835171296368,0.26817046952779955,0.3982978548387847
Config_5628,0.44716467007865424,0.4411991469266834,0.6633527743877059,0.7255554384033722,0.6637927434241101,0.38790724668374804,0.18762381728711675,0.5167475434840343,0.563043268065193,0.32063204915041216,0.35901931907402396
Config_5629,0.42765359015957477,0.36595094593611366,0.27018336213120586,0.5145589553288873,0.5771527254207168,0.4061748349984966,0.16567840184786842,0.5064694316095275,0.5192072016990438,0.28056497758019483,0.4060364584360646
Config_5630,0.6659957505908037,0.4065349770933397,0.48695571993301895,0.6578870455824196,0.6408363037970405,0.2640385867790688,0.18282871777260917,0.5555905113815055,0.565911076237472,0.31063335612689885,0.33931017833326105
Config_5631,0.5805385125670484,0.4478930697448182,0.41393783146930124,0.5841133613695276,0.6180026485777397,0.3622520824309786,0.1542398684472731,0.5252095242407717,0.5378245731630338,0.29787896359737015,0.3172453513803839
Config_5632,0.624735911564426,0.37703228035685804,0.5228677291491176,0.5507348543318287,0.6858593919745861,0.3852333508011959,0.1696503062431277,0.5367733154540333,0.5094440924982416,0.348890345844037,0.34943411626003673
Config_5633,0.5259452034337831,0.39618859999229894,0.6241145974962161,0.6183493749490316,0.6522656444171474,0.42742161389984784,0.161056293856479,0.4666109828686772,0.528339387826913,0.3176151761140999,0.3290096924956633
Config_5634,0.5553468770745398,0.38195389306053595,0.4335944081742303,0.7722768326980989,0.646424549605317,0.4389093620498601,0.1634987612097047,0.5110310574729625,0.5144757143602258,0.2717887910102246,0.32342641785679077
Config_5635,0.645443135729341,0.40117214740101215,0.3315975460506836,0.4936767767136479,0.6742098027794377,0.39579808903279845,0.14689234846121912,0.49147876967638304,0.5329746619026,0.2944198935545131,0.34433022146207654
Config_5636,0.6033291287518892,0.3354975720024417,0.6836318436227875,0.6825510073341667,0.6353447698737084,0.374184391012378,0.16770542021850157,0.47769998536485586,0.5237884064070445,0.3335665064728941,0.3100138345317663
Config_5637,0.6869103193528596,0.37177871772591164,0.39199613637720604,0.6009021820806805,0.6585692701305914,0.3103958826816751,0.17550830556670968,0.5017921274090804,0.5038909000710016,0.28618378136587846,0.3342479372905915
Config_5638,0.488250336802975,0.4125508456766401,0.5424675567234498,0.4362875939068702,0.6112715965036445,0.4166245569767907,0.15814276183062148,0.5444203931309278,0.5430652050929787,0.3139864718186466,0.38520914772369125
Config_5639,0.4629706121710663,0.36895717241146087,0.6056371073173238,0.48195304956437557,0.6147402068148881,0.47510456670104106,0.18449508208028031,0.5226989343007306,0.535363328514815,0.30272161379399615,0.3468634945257469
Config_5640,0.6763740887135028,0.4094374912948611,0.44288177219622915,0.6274945459717682,0.661990421847501,0.3797908635533064,0.1667060006237089,0.4817619603898813,0.49361692694551323,0.3388345185833529,0.294407203874119
Config_5641,0.5921592494074811,0.38905539431172065,0.5135989455431595,0.7377987856414872,0.558431617794228,0.32262727084300236,0.17449262348397054,0.5041530782583148,0.5168685575508654,0.2884975398149311,0.32627418278966225
Config_5642,0.5413417807208849,0.4241098576474246,0.40333516846438466,0.6695812345886203,0.6794467707797013,0.5492842727782615,0.17880339998689831,0.5335582372745037,0.5067512806054401,0.3240557305333034,0.3138034910174179
Config_5643,0.5085800833788482,0.3442006148062284,0.4957081507233701,0.6095113486463641,0.6696957112305775,0.4979287409488511,0.18136067730602679,0.49936841478305105,0.5306389887851259,0.299525650772441,0.3057304105857189
Config_5644,0.6976802093952548,0.39378246113451043,0.30736491019520623,0.4540681126617464,0.6211076389161228,0.39055628088577315,0.1646132141243825,0.5403414833745992,0.4836767659759732,0.3297609611403314,0.3520604384114091
Config_5645,0.614157839082392,0.41594783642373423,0.5765609474100246,0.542120354949137,0.643609332740208,0.3411609965091126,0.17252873735769805,0.5179108089455778,0.5120088682674793,0.28358588505592364,0.37944329943898875
Config_5646,0.5683284980254002,0.3843421618902718,0.3796715000097415,0.6471188298021326,0.6075295197779311,0.2937588219996997,0.18895743474014348,0.5651962704239973,0.5403819945411744,0.30586008258619185,0.32043197093895387
Config_5647,0.7451671528064571,0.43641487461978634,0.5324570549101093,0.5044668166626972,0.6553429596242664,0.4113742983958149,0.16868455608689825,0.5087571918171852,0.5008085352611235,0.262669871139827,0.3636215397155295
Config_5648,0.6557069028999567,0.3626989912700286,0.6478505381436366,0.9285529731437479,0.6945326264759584,0.36836046603499933,0.15967867332808505,0.5278315740766943,0.5732977322739505,0.29257094451134324,0.26678651380260365
Config_5649,0.3575879727566777,0.40379237697746206,0.46079544020227825,0.5758217494603157,0.6325921377651766,0.4586436187234673,0.17655771686884247,0.4885257279391556,0.5215087116754756,0.3195899223389336,0.34181768061708706
Config_5650,0.3389093918654507,0.3734683752430679,0.3524273353696026,0.7284275076047602,0.7227529952138807,0.4172861193981012,0.14377191835095793,0.46918093277851075,0.5235041417448932,0.3270434933839257,0.39179613856749435
Config_5651,0.654423858096535,0.4146347892764811,0.5147429529270283,0.5560316258111898,0.6363734624632409,0.3121001430147601,0.1712071517681216,0.5164582389404575,0.5842220456066235,0.2980872259928693,0.33647598133294093
