,BB textfield,Seat tube length,Stack,Head tube upper extension2,Seat angle,CS textfield,FCD textfield,Seat tube extension2,Head tube lower extension2,Head angle,Saddle height,ERD rear,Wheel width rear,Dropout spacing,SPOKES composite front,SPOKES front,Wheel diameter front,SAME_SIZED_FRONT_AND_REAR,BSD front,Wheel diameter rear,SPOKES rear,Wheel width front,SPOKES composite rear,ERD front,BSD rear,SBLADEW front,SBLADEW rear,FORK0R,FORK0L,Saddle P,Saddle thickness,Saddle angle,Saddle J,Saddle H,Saddle E,SADDLETIPtoMIDDLE,Saddle length,Seatpost setback,Seatpost LENGTH,Lower stack height,Upper stack height,Headset spacers,Stem angle,CLAMPOFFSET,StemX,StemY,StemG,Collar height,Stem length,AEROF,Hand horizontal,Pad vertical,Display AEROBARS,Hand vertical,HBARRISE,MtnBar angle,Mountain bar sweep,MTNDROP,HBARTHETA,Mountain bar rise,Handlebar angle,Bullhorn reach,BULLTHETA,Road bar reach,BULLRADIUS2,Road bar drop,Brake lever position,Bullhorn drop,Bullhorn rise,Bullhorn angle,HBAREXTEND,HBARRAD1,HBARRAD2,Down tube front diameter,Down tube rear dia2,Down tube front dia2,Down tube rear diameter,Seat tube leading edge textfield,BB length,Seat tube chord length textfield,Top tube rear diameter,Down tube leading edge,Head tube diameter,DOWNTUBE Wheel cut,Wheel cut,Down tube aero diameter,Top tube rear dia2,Top tube front dia2,BB diameter,Head tube chord,Seat tube diameter,OFFSET_AT_BB st,Top tube front diameter,Head tube d,Head tube B,Head tube E,Head tube D,OFFSET_AT_BB dt,CHAINSTAYOFFSET,CHAINSTAYAUXrearDIAMETER,Chain stay horizontal diameter,Chain stay position on BB,Chain stay taper,Chain stay back diameter,Chain stay vertical diameter,CHAINSTAYbrdgdia1,CHAINSTAYbrdgshift,CHAINSTAYbrdgCheck,Seat stay junction0,Seat stay bottom diameter,SEATSTAY_HF,SSTopZOFFSET,SEATSTAY_HR,SEATSTAYTAPERLENGTH,SEATSTAYbrdgdia1,SEATSTAYbrdgoffset,bottle SEATTUBE0 WBX,bottle SEATTUBE0 WBY,bottle SEATTUBE0 CAGE,bottle DOWNTUBE0 X,bottle DOWNTUBE0 CAGE,bottle DOWNTUBE0 WBY,bottle DOWNTUBE0 WBX,bottle SEATTUBE0 X,Front Fender clearance,Front fender end angle,Front Fender include,Rear Fender include,Rear fender end angle,Fender clearance,Rear fender start angle,Front fender start angle,FDDIST,SPIDER_DIAMETER,Crank length,Number of cogs,Crank Q factor,PEDAL_LENGTH,Teeth on cog 2,Teeth on cog 3,Teeth on cog 4,Teeth on cog 5,Teeth on cog 6,Teeth on cog 7,Teeth on cog 8,Teeth on cog 9,Pedal width,Teeth on cog 10,Number of chainrings,Teeth on chainring 0,Teeth on chainring 1,Teeth on chainring 2,CassZ,CassT,CassA,Teeth on cog 11,Display RACK,Dropout spacing style,RIM_STYLE front,RIM_STYLE rear,Fork type,HEADSETprofile,Stem kind,Aerobar style,Brake lever brand,Handlebar style,TRACK_ERGO,Head tube type,Seat tube type,Top tube type,bottle SEATTUBE0 show,bottle DOWNTUBE0 show,BELTorCHAIN,MOUNT_TYPE,BRAZEonFDTYPE,DIRECTMOUNTFDTYPE,CLAMPFDTYPE,spc type
4588,71.0,527.0,546.0,35.5,73.5,412.0,575.8,70.0,56.9,71.5,710.0,582.0,23.0,130.0,1,7,674.0,True,622.0,674.0,7,23.0,1,582.0,622.0,80.0,80.0,45.0,375.0,-10.0,55.0,3.1805546814635168e-15,40.0,30.0,28.0,165.0,298.0,21.0,330,1.0,9.0,10.0,-5.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,68.0,10.0,15.0,150,40,87.0,110,139.0,75,10.0,50.0,10.0,40.0,50.0,100.0,50.0,40.0,50.0,40.0,19.1,68.0,60.0,25.0,19.1,41.3,0,692.0,54.9,25.0,50.0,50.0,60,31.8,0.0,40.0,38.1,180.0,13.8,50.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,150.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,150.0,170.0,10,140.0,81.0,13,15,17,19,21,23,25,27,89.0,32,1,50,34,24,8.0,1.6,3.95,0,False,2,SPOKED,SPOKED,0,2,0,1,SHIMANO,0,0,3,2,1,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,1
4589,25.0,535.0,503.7,34.2,74.0,365.0,564.1,35.0,49.3,73.0,695.0,540.0,35.0,135.0,1,7,650.0,True,559.0,650.0,7,35.0,1,540.0,559.0,80.0,80.0,35.0,438.6,10.0,52.0,1.90833280887811e-14,50.0,30.0,34.0,148.0,278.0,21.0,240,10.7,12.0,10.0,-15.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,-18.0,16.4,20.0,68.0,15.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,41.3,0,692.0,54.9,31.8,25.4,40.0,60,27.2,0.0,25.4,38.1,77.4,13.8,50.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,False,65.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,186,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,100.0,170.0,0,140.0,85.0,14,15,17,18,19,21,23,23,60.0,25,0,32,39,24,8.0,1.78,4.34,0,False,1,SPOKED,SPOKED,0,0,0,0,CAMPAGNOLO,1,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
4590,80.0,568.7,565.6,25.9,72.0,435.0,555.0,23.7,36.3,71.0,704.0,615.0,25.0,123.0,1,8,680.0,True,630.0,680.0,8,25.0,1,615.0,630.0,80.0,80.0,53.0,371.2,10.0,50.0,0.0,45.0,35.0,30.0,148.0,265.0,0.0,250,12.0,16.0,0.0,-5.0,-2.5,100,15.0,35.0,35.0,100.0,30,170,20.0,False,30,0.0,-25.0,15.0,-0.0,68.0,35.0,15.0,150,40,87.0,110,139.0,28,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,32.15,0,692.0,54.9,31.8,25.4,40.15,60,28.6,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,11.8,22.85,5.0,380.0,11.85,23.65,18.0,380.0,True,30.0,10.75,15.85,9.25,10.75,285,16.0,0,16,12.9,1,200.0,1,14.0,15.0,181,7.0,190.0,True,True,180.0,7.0,-10.0,80.0,146,116.0,170.0,4,140.0,81.0,18,20,23,19,21,23,25,27,69.0,30,1,51,47,24,8.0,3.175,5.0,0,False,0,SPOKED,SPOKED,0,0,2,1,TEKTRO,0,1,1,1,0,False,True,1,BRAZEON,FD9000F,FDM9000D,FD9000B,2
4591,80.0,568.7,565.6,25.9,72.0,435.0,555.0,23.7,36.3,71.0,704.0,615.0,25.0,123.0,1,8,680.0,True,630.0,680.0,8,25.0,1,615.0,630.0,80.0,80.0,53.0,371.2,10.0,50.0,0.0,45.0,35.0,30.0,148.0,265.0,0.0,250,12.0,16.0,0.0,-5.0,-2.5,100,15.0,35.0,35.0,100.0,30,170,20.0,False,30,0.0,-25.0,15.0,-0.0,68.0,35.0,15.0,150,40,87.0,110,139.0,28,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,32.15,0,692.0,54.9,31.8,25.4,40.15,60,28.6,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,11.8,22.85,5.0,380.0,11.85,23.65,18.0,380.0,True,30.0,10.75,15.85,9.25,10.75,285,16.0,0,16,12.9,1,200.0,1,14.0,15.0,181,7.0,190.0,True,True,180.0,7.0,-10.0,80.0,146,116.0,170.0,4,140.0,81.0,18,20,23,19,21,23,25,27,69.0,30,1,51,47,24,8.0,3.175,5.0,0,False,0,SPOKED,SPOKED,0,0,2,1,TEKTRO,0,1,1,1,0,False,True,1,BRAZEON,FD9000F,FDM9000D,FD9000B,2
4592,30.0,360.0,565.0,27.5,76.0,405.0,801.4,54.3,37.8,63.0,700.0,519.0,55.8,135.0,1,7,670.0,True,559.0,670.0,7,55.8,1,519.0,559.0,80.0,80.0,45.0,403.0,10.0,52.0,-2.5411599329144493e-14,50.0,30.0,34.0,148.0,278.0,0.0,540,14.0,8.2,10.0,0.0,0.0,100,145.0,16.0,40.0,40.0,30,170,20.0,False,30,0.0,28.0,16.4,0.0,68.0,35.0,15.0,150,40,87.0,30,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,73.0,60.0,31.8,19.1,50.0,0,692.0,54.9,31.8,25.4,40.0,60,32.70000000000001,0.0,25.4,47.6,7.7,5.0,50.0,0.0,0.0,13.0,17.0,15.0,200.0,13.0,29.7,18.0,350.0,False,55.0,15.0,15.0,9.0,15.0,200,10.0,0,15,14.0,1,200.0,1,14.0,15.0,174,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,100.0,165.0,10,165.0,85.0,14,16,18,21,24,28,32,36,60.0,42,0,32,32,22,8.0,1.78,4.34,0,False,1,SPOKED,SPOKED,1,4,0,0,CAMPAGNOLO,1,0,2,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
4593,80.0,568.7,565.6,26.0,72.0,435.0,598.9,23.7,34.4,71.0,704.0,615.0,25.0,123.0,1,8,680.0,True,630.0,680.0,8,25.0,1,615.0,630.0,80.0,80.0,53.0,371.2,10.0,50.0,0.0,45.0,35.0,30.0,148.0,265.0,0.0,250,12.0,16.0,0.0,-5.0,-3.75,100,15.0,35.0,35.0,100.0,30,170,20.0,False,30,0.0,-25.0,15.0,0.0,68.0,35.0,25.0,150,40,75.0,110,119.0,47,10.0,50.0,10.0,42.5,52.5,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,32.15,0,692.0,54.9,31.8,25.4,40.15,60,28.6,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,11.8,22.85,5.0,380.0,11.85,23.65,18.0,380.0,True,30.0,10.75,15.85,9.25,10.75,285,16.0,0,16,12.9,1,245.0,1,12.0,65.0,181,7.0,190.0,True,True,180.0,7.0,-10.0,80.0,146,116.0,170.0,4,140.0,81.0,18,20,23,19,21,23,25,27,69.0,30,1,51,46,24,8.0,3.175,5.0,0,False,0,SPOKED,SPOKED,0,0,2,1,TEKTRO,0,1,1,1,0,False,True,1,BRAZEON,FD9000F,FDM9000D,FD9000B,2
4594,70.0,598.4,630.0,30.4,73.0,425.0,634.7,48.4,48.0,72.5,840.0,582.0,42.0,130.0,1,7,702.0,True,622.0,702.0,7,42.0,1,582.0,622.0,80.0,80.0,47.0,379.1,-5.0,45.0,-6.3611093629270335e-15,40.0,25.0,12.0,140.0,280.0,21.0,300,14.0,8.2,10.0,-6.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,10.0,0.0,16.4,-10.0,55.0,10.0,0.0,150,40,73.0,110,128.0,52,10.0,50.0,10.0,32.0,50.0,75.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,50.0,0,692.0,54.9,31.8,25.4,46.0,60,31.8,0.0,25.4,47.6,7.7,5.0,50.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,85.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,160,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,150.0,175.0,10,147.0,81.0,13,14,16,18,20,22,25,28,89.0,32,1,48,32,24,8.0,1.78,4.34,0,False,2,SPOKED,SPOKED,0,4,0,1,SHIMANO_2012,0,0,2,1,0,True,True,1,BRAZEON,FD9000F,FDM9000D,FD9000B,1
4595,80.0,568.7,565.6,26.0,72.0,435.0,598.9,23.7,34.4,71.0,704.0,615.0,25.0,123.0,1,8,680.0,True,630.0,680.0,8,25.0,1,615.0,630.0,80.0,80.0,53.0,371.2,10.0,50.0,0.0,45.0,35.0,30.0,148.0,265.0,0.0,250,12.0,16.0,0.0,-5.0,-3.75,100,15.0,35.0,35.0,100.0,30,170,20.0,False,30,0.0,-25.0,15.0,0.0,68.0,35.0,25.0,150,40,75.0,110,119.0,47,10.0,50.0,10.0,42.5,52.5,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,32.15,0,692.0,54.9,31.8,25.4,40.15,60,28.6,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,11.8,22.85,5.0,380.0,11.85,23.65,18.0,380.0,True,30.0,10.75,15.85,9.25,10.75,285,16.0,0,16,12.9,1,245.0,1,12.0,65.0,181,7.0,190.0,True,True,180.0,7.0,-10.0,80.0,146,116.0,170.0,4,140.0,81.0,18,20,23,19,21,23,25,27,69.0,30,1,51,46,24,8.0,3.175,5.0,0,False,0,SPOKED,SPOKED,0,0,2,1,TEKTRO,0,1,1,1,0,False,True,1,BRAZEON,FD9000F,FDM9000D,FD9000B,2
4596,65.0,480.0,527.8,30.0,74.5,424.0,587.0,44.5,55.0,70.5,718.0,582.0,23.0,130.0,1,7,674.0,True,622.0,674.0,7,23.0,1,582.0,622.0,80.0,80.0,48.0,398.0,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,298.0,21.0,400,1.0,9.0,20.0,-12.0,0.0,100,145.0,16.0,40.0,90.0,30,170,20.0,False,30,0.0,0.0,16.4,10.0,68.0,10.0,15.0,150,40,87.0,30,139.0,56,10.0,50.0,10.0,29.0,50.0,40.0,60.0,34.9,38.1,34.9,19.1,68.0,60.0,21.0,19.1,45.0,0,692.0,54.9,31.8,25.4,40.0,60,31.8,0.0,35.0,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,45.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,120.0,170.0,9,140.0,81.0,15,17,19,21,23,25,28,30,89.0,25,0,40,39,24,8.0,1.6,3.95,0,False,2,SPOKED,SPOKED,0,2,0,1,SRAM,0,0,3,1,1,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
4597,65.0,570.0,527.8,30.0,74.49999999999997,424.0,634.7,30.0,55.0,72.0,780.0,582.0,23.0,130.0,1,7,674.0,True,622.0,674.0,7,23.0,1,582.0,622.0,80.0,80.0,48.0,398.0,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,298.0,21.0,400,1.0,9.0,20.0,-12.0,0.0,100,145.0,16.0,40.0,90.0,30,170,20.0,False,30,0.0,0.0,16.4,10.0,68.0,10.0,15.0,150,40,87.0,30,139.0,56,10.0,50.0,10.0,29.0,50.0,40.0,60.0,34.9,38.1,34.9,19.1,68.0,60.0,21.0,19.1,45.0,0,692.0,54.9,31.8,25.4,40.0,60,31.8,0.0,35.0,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,45.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,120.0,170.0,9,140.0,81.0,15,17,19,21,23,25,28,30,89.0,25,0,40,39,24,8.0,1.6,3.95,0,False,2,SPOKED,SPOKED,0,2,0,1,SRAM,0,0,3,1,1,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
4598,65.0,520.0,527.8,30.0,74.0,424.0,598.2,30.0,55.0,71.0,780.0,582.0,23.0,130.0,1,7,674.0,True,622.0,674.0,7,23.0,1,582.0,622.0,80.0,80.0,48.0,398.0,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,298.0,21.0,400,1.0,9.0,20.0,-12.0,0.0,100,145.0,16.0,40.0,90.0,30,170,20.0,False,30,0.0,0.0,16.4,10.0,68.0,10.0,15.0,150,40,87.0,30,139.0,56,10.0,50.0,10.0,29.0,50.0,40.0,60.0,34.9,38.1,34.9,19.1,68.0,60.0,21.0,19.1,45.0,0,692.0,54.9,31.8,25.4,40.0,60,31.8,0.0,35.0,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,45.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,120.0,170.0,9,140.0,81.0,15,17,19,21,23,25,28,30,89.0,25,0,40,39,24,8.0,1.6,3.95,0,False,2,SPOKED,SPOKED,0,2,0,1,SRAM,0,0,3,1,1,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
4599,65.0,554.0,527.8,30.0,73.5,424.0,609.0,30.0,55.0,71.0,780.0,582.0,23.0,130.0,1,7,674.0,True,622.0,674.0,7,23.0,1,582.0,622.0,80.0,80.0,48.0,398.0,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,298.0,21.0,400,1.0,9.0,20.0,-12.0,0.0,100,145.0,16.0,40.0,90.0,30,170,20.0,False,30,0.0,0.0,16.4,10.0,68.0,10.0,15.0,150,40,87.0,30,139.0,56,10.0,50.0,10.0,29.0,50.0,40.0,60.0,34.9,38.1,34.9,19.1,68.0,60.0,21.0,19.1,45.0,0,692.0,54.9,31.8,25.4,40.0,60,31.8,0.0,35.0,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,45.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,120.0,170.0,9,140.0,81.0,15,17,19,21,23,25,28,30,89.0,25,0,40,39,24,8.0,1.6,3.95,0,False,2,SPOKED,SPOKED,0,2,0,1,SRAM,0,0,3,1,1,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
4600,65.0,450.0,597.1,20.0,75.0,430.0,614.2,40.0,50.0,71.5,700.0,544.0,42.0,135.0,1,7,670.0,True,584.0,670.0,7,42.0,1,544.0,584.0,80.0,80.0,50.0,396.9,10.0,45.0,2.0,47.0,25.0,34.0,148.0,275.0,0.0,350,1.0,22.2,30.0,17.0,0.0,100,145.0,16.0,40.0,90.0,30,170,20.0,False,30,0.0,9.0,16.4,-10.0,68.0,35.0,15.0,150,40,87.0,110,139.0,46,10.0,50.0,15.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,28.7,19.1,56.0,0,692.0,54.9,28.7,25.4,38.15,60,31.8,0.0,25.4,44.0,130.0,18.0,45.0,0.0,0.0,17.0,20.8,15.0,200.0,12.35,20.8,18.0,350.0,False,45.0,17.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,True,True,190.0,20.0,-10.0,80.0,146,128.7,165.0,10,140.0,81.0,14,16,18,21,24,27,30,33,190.0,36,1,38,28,24,8.0,1.78,4.34,0,False,1,SPOKED,SPOKED,0,2,0,1,SHIMANO,1,0,3,1,0,False,False,1,CLAMP,FD9000F,FDM9000D,FD9000B,0
4601,58.0,568.3,565.6,28.3,75.0,384.67,550.7,18.3,41.4,76.0,751.0,620.0,23.0,120.0,1,4,674.0,False,622.0,674.0,6,23.0,1,620.0,622.0,80.0,80.0,31.0,356.7,10.0,52.0,0.0,50.0,30.0,22.0,148.0,280.0,22.0,300,12.9,24.5,0.0,-32.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,0.0,16.4,-0.0,68.0,10.0,6.0,150,40,108.0,30,170.0,52,10.0,50.0,10.0,29.0,60.0,40.0,40.3,40.3,30.0,30.0,19.1,68.0,60.0,26.1,19.1,31.8,0,692.0,54.9,25.4,25.4,40.0,60,28.6,0.0,37.6,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,230.0,12.5,36.0,18.0,350.0,False,35.0,10.0,17.0,9.0,13.0,300,16.0,0,15,14.0,1,206.0,1,12.6,20.0,180,5.0,190.0,True,True,120.0,5.0,-10.0,80.0,146,150.0,165.0,0,140.0,81.0,14,15,17,18,19,21,23,23,89.0,25,0,53,39,24,8.0,1.78,4.34,0,False,3,SPOKED,SPOKED,0,0,0,0,CAMPAGNOLO,0,1,1,1,1,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,1
4602,65.0,510.0,553.9,29.3,74.0,420.0,611.8,47.6,46.4,70.0,710.0,582.0,50.8,142.0,1,6,685.6,True,584.0,685.6,6,50.8,1,582.0,584.0,80.0,80.0,45.0,393.4,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,298.0,0.0,300,14.0,8.2,10.0,-5.0,0.0,100,145.0,16.0,40.0,90.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,68.0,10.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,50.0,0,692.0,54.9,31.8,25.4,40.0,60,31.8,0.0,25.4,47.6,7.7,5.0,50.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,45.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,10.0,190.0,False,False,180.0,10.0,-10.0,80.0,146,128.0,170.0,10,140.0,81.0,15,17,19,21,24,27,31,35,89.0,40,0,42,39,22,8.0,1.6,3.8,0,False,0,SPOKED,SPOKED,0,4,0,1,SHIMANO_2012,0,0,2,2,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
4603,70.0,550.0,557.0,47.8,73.5,425.0,593.2,32.7,40.8,71.5,750.0,544.0,56.0,130.0,1,7,699.0,True,584.0,699.0,7,56.0,1,544.0,584.0,80.0,80.0,50.0,391.8,-5.0,45.0,0.0,40.0,25.0,12.0,140.0,280.0,21.0,300,12.0,16.0,30.0,-8.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,68.0,10.0,15.0,150,40,76.0,110,132.0,66,10.0,50.0,10.0,70.0,45.0,102.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,40.0,0,692.0,54.9,31.8,25.4,40.0,60,31.8,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,45.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,128.0,170.0,9,140.0,81.0,15,17,19,21,23,25,30,34,89.0,25,0,38,39,22,8.0,1.6,3.95,0,True,2,SPOKED,SPOKED,0,0,0,1,SHIMANO_2012,0,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
4604,70.0,570.0,555.0,25.0,73.5,405.0,590.1,40.0,50.0,73.5,795.0,582.0,25.0,130.0,1,3,674.0,False,622.0,674.0,5,25.0,1,582.0,622.0,80.0,80.0,40.0,365.8,5.0,45.0,-3.0,40.0,20.0,15.0,150.0,275.0,25.0,250,0.1,18.0,5.0,-6.0,0.0,100,145.0,16.0,40.0,110.0,30,170,20.0,False,30,15.0,0.0,16.4,-10.0,60.0,10.0,10.0,150,40,75.0,110,125.0,54,10.0,50.0,10.0,80.0,60.0,90.0,45.0,50.0,32.0,33.0,19.1,86.5,60.0,30.0,19.1,43.0,0,692.0,54.9,30.0,38.0,46.0,60,31.8,0.0,30.0,40.0,30.0,5.0,43.0,3.0,0.5,18.0,18.1,15.0,350.0,17.0,35.0,18.0,350.0,False,50.0,17.0,22.0,14.0,15.0,350,16.0,0,15,14.0,0,220.0,0,14.0,15.0,180,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,144,170.0,172.5,10,140.0,81.0,13,14,15,16,17,19,20,21,89.0,23,1,50,34,24,8.0,1.6,3.95,0,False,2,SPOKED,SPOKED,0,3,0,1,SHIMANO,0,0,2,2,1,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
4605,25.0,599.3,536.0,34.20000000000001,74.0,365.0,589.5,64.3,49.3,73.5,750.0,540.0,35.0,135.0,1,7,650.0,True,559.0,650.0,7,35.0,1,540.0,559.0,80.0,80.0,35.0,408.5,10.0,52.0,1.90833280887811e-14,50.0,30.0,34.0,148.0,278.0,21.0,240,10.7,12.0,10.0,-15.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,-18.0,16.4,20.0,68.0,15.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,41.3,0,692.0,54.9,31.8,25.4,40.0,60,27.2,0.0,25.4,38.1,77.4,13.8,50.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,False,65.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,100.0,170.0,0,140.0,85.0,14,15,17,18,19,21,23,23,60.0,25,0,32,39,24,8.0,1.78,4.34,0,False,1,SPOKED,SPOKED,0,0,0,0,CAMPAGNOLO,1,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
4606,70.0,660.0,555.0,38.0,73.5,405.0,585.3,178.0,44.0,73.0,795.0,582.0,25.0,130.0,1,3,674.0,False,622.0,674.0,5,25.0,1,582.0,622.0,80.0,80.0,40.0,365.8,5.0,45.0,-3.0,40.0,20.0,15.0,150.0,275.0,25.0,95,0.1,20.0,20.0,-6.0,0.0,100,145.0,16.0,40.0,120.0,30,170,20.0,False,30,15.0,0.0,16.4,-10.0,55.0,10.0,12.0,150,40,75.0,110,125.0,54,10.0,50.0,10.0,70.0,60.0,90.0,55.0,34.9,38.1,60.0,19.1,86.5,60.0,31.8,19.1,45.0,0,692.0,54.9,42.0,52.0,46.0,60,31.8,0.0,50.0,55.0,30.0,5.0,45.0,3.0,0.5,18.0,18.1,15.0,250.0,25.0,50.0,18.0,350.0,False,180.0,13.0,22.0,14.0,15.0,200,16.0,0,15,14.0,0,220.0,0,14.0,15.0,180,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,144,170.0,172.5,10,140.0,81.0,13,15,17,19,21,23,25,27,89.0,30,1,50,34,24,8.0,1.6,3.95,0,False,2,SPOKED,SPOKED,0,4,0,1,SHIMANO,0,0,2,1,1,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,3
